date,directionCode,r_11,r_12,r_13,r_14,r_1e,r_21,r_22,r_23,r_24,r_2e,r_31,r_32,r_33,r_34,r_3e,r_41,r_42,r_43,r_44,r_4e,totalActivitiesRefcircle,totalCustomersRefcircle,dayname,weekend,transactCount,totalRevenue,Seats,Parking_slots,type_dtsf,mtype,isholiday,region,deltaRevenue
1/01/2020,4,0.833850932,0.168918919,0.193103448,0.157142857,0.001552795,0.094594595,0.87854251,0.204545455,0,0,0.124137931,0.102272727,0.758152174,0.100719424,0,0.121428571,0.5,0.136690647,0.832041344,0.028423773,3784,1726,Wed,no,51,54030,188,217,DT,Urban,yes,1,52.94612313
8/11/2019,3,0.786786787,0.194690265,0.133333333,0.226415094,0.003003003,0.238938053,0.902266289,0.166666667,0.269230769,0.036827195,0.222222222,0.180555556,0.842592593,0.134146341,0,0.150943396,0.192307692,0.158536585,0.879265092,0,3221,1623,Fri,no,91,57140,162,0,SF,Urban,no,1,-5.435587502
22/11/2019,1,0.79205298,0.151862464,0.164835165,0.167664671,0.022516556,0.157593123,0.863677951,0.107296137,0.096385542,0.003659652,0.175824176,0.154506438,0.829754601,0.087591241,0,0.191616766,0.192771084,0.127737226,0.770833333,0,5863,2707,Fri,no,55,29130,100,13,DT,Urban,no,1,-0.883588749
10/01/2020,,0.816326531,0.113924051,0.166666667,0.163934426,0,0.092827004,0.885174419,0.141414141,0.144927536,0.001453488,0.2,0.191919192,0.80733945,0.175438596,0,0.262295082,0.130434783,0.122807018,0.827868852,0.06147541,3054,1375,Fri,no,68,52920,80,600,DT,Rural,no,7,-5.799026469
3/02/2020,4,0.813417191,0.07875895,0.307692308,0.116438356,0,0.052505967,0.851428571,0.225806452,0.163636364,0,0.230769231,0.139784946,0.751428571,0.118705036,0.005714286,0.150684932,0.127272727,0.104316547,0.87553041,0.016973126,4360,1881,Mon,no,33,16070,94,17,DT,Urban,no,1,-57.04548892
9/07/2019,2,0.899113082,0.1875,0.130597015,0.166666667,0.002217295,0.1875,0.695652174,0.110275689,0.230769231,0,0.130597015,0.125313283,0.702991453,0.104417671,0.036324786,0.166666667,0.307692308,0.104417671,0.719211823,0.004926108,3952,1677,Tue,no,59,40210,106,15,DT,Urban,no,1,5.361502448
2/11/2019,2,0.917647059,0.112244898,0.180952381,0.0875,0.001470588,0.204081633,0.712418301,0.12987013,0.8,0,0.104761905,0.12987013,0.842900302,0.131147541,0.051359517,0.0875,0.2,0.180327869,0.714285714,0.011904762,2879,1155,Sat,yes,69,67810,106,15,DT,Urban,no,1,-4.728310873
22/09/2019,1,0.72479564,0.066558442,0.095435685,0.071428571,0.065395095,0.079545455,0.715935335,0.099078341,0.272727273,0.020785219,0.107883817,0.096774194,0.736111111,0.2,0.013888889,0.119047619,0.272727273,0.15,0.421052632,0.105263158,3095,1005,Sun,yes,66,79030,92,30,DT,Rural,no,2,-7.395633087
13/03/2019,4,0.833333333,0.333333333,0,0.272727273,0.041666667,0,0.952380952,0.2,0.125,0,0,0.133333333,0.9,1,0.02,0.090909091,0.25,0,0.884615385,0.057692308,589,262,Wed,no,49,32670,53,15,DT,Urban,no,1,-10.90421453
7/04/2019,4,0.755555556,0.058823529,0,0.090909091,0.044444444,0.235294118,0.941348974,0.068181818,0.115384615,0.002932551,0,0.113636364,0.862068966,0.129032258,0.011494253,0.113636364,0.064102564,0.129032258,0.850340136,0.074829932,1406,587,Sun,yes,60,63900,53,15,DT,Urban,no,1,-16.26095361
9/12/2019,1,0.843575419,0.098039216,0.055555556,0.071428571,0.069832402,0.12254902,0.762711864,0.106382979,0.292682927,0.010169492,0.138888889,0.127659574,0.825471698,0.096385542,0.009433962,0.153061224,0.195121951,0.096385542,0.740331492,0.011049724,2280,938,Mon,no,65,43270,60,61,DT,Suburban,no,7,-44.95550598
16/02/2020,1,0.852525253,0.066298343,0.2,0.045454545,0.088888889,0.104972376,0.787965616,0.266666667,0.2,0.017191977,0.16,0.233333333,0.804347826,0.072847682,0,0.071428571,0.12,0.145695364,0.741784038,0.004694836,3486,1160,Sun,yes,132,146940,60,61,DT,Suburban,no,7,38.65409926
7/12/2019,1,0.854368932,0,0,0.055555556,0.184466019,0.444444444,0.580645161,0.171428571,0.4,0.032258065,0.2,0.142857143,0.90430622,0.081967213,0.023923445,0.25,0.2,0.098360656,0.746666667,0.106666667,869,382,Sat,yes,107,97270,131,31,DT,Urban,no,10,-0.172406103
23/06/2019,1,0.655462185,0.142857143,0.181818182,0.105815062,0.069327731,0.107142857,0.891566265,0,0.5,0,0.227272727,0.5,0.924050633,0.102040816,0.004219409,0.083889418,0,0.12244898,0.632794457,0.041570439,2272,1053,Sun,yes,93,47200,86,0,SF,Hyper,no,4,-3.019739846
7/01/2020,3,0.80625,0.111524164,0.114754098,0.143968872,0.0025,0.076208178,0.827586207,0.080745342,0.145299145,0.021298174,0.090163934,0.136645963,0.801152738,0.111940299,0,0.147859922,0.179487179,0.087064677,0.804597701,0.001277139,7075,2947,Tue,no,61,54740,120,31,DT,Urban,no,1,42.05266098
3/10/2019,3,0.728571429,0.142857143,0.285714286,0.178082192,0,0.285714286,0.903225806,0.25,0.181818182,0.053763441,0,0.125,0.788732394,0.291666667,0,0.01369863,0.181818182,0.208333333,0.812030075,0.007518797,722,332,Thu,no,23,12570,110,1500,Mall,Suburban,no,9,-37.07797884
6/12/2018,3,0.87037037,0.18556701,0.172413793,0.167832168,0.007407407,0.103092784,0.874193548,0.03125,0.045454545,0.070967742,0.137931034,0.28125,0.806451613,0.180851064,0.010752688,0.118881119,0.136363636,0.117021277,0.886402754,0.00172117,3235,1508,Thu,no,102,48170,151,0,SF,Hyper,no,8,-14.97999692
10/03/2019,3,0.851909587,0.208333333,0.192771084,0.212121212,0.001558846,0.131944444,0.819078947,0.25,0.176470588,0.0625,0.112449799,0.333333333,0.748484848,0.238636364,0,0.107438017,0.294117647,0.079545455,0.834445928,0,5081,2433,Sun,yes,58,31800,151,0,SF,Hyper,no,8,-11.50770261
15/05/2019,3,0.846973366,0.193089431,0.207843137,0.210831721,0.001452785,0.12804878,0.732240437,0.230769231,0.333333333,0.036429872,0.133333333,0.230769231,0.741116751,0.202898551,0.002538071,0.127659574,0.166666667,0.086956522,0.78652968,0.002283105,6865,3493,Wed,no,82,42250,151,0,SF,Hyper,no,8,22.75320903
5/02/2020,3,0.8,0.056367432,0.15625,0.173076923,0.013559322,0.052192067,0.916329285,0.171428571,0.12,0.064777328,0.21875,0.128571429,0.859701493,0.175675676,0.002985075,0.096153846,0.24,0.162162162,0.902439024,0,3412,1596,Wed,no,116,66280,162,0,SF,Urban,no,1,33.11846782
14/01/2020,1,0.84029484,0.188679245,0.314285714,0.156626506,0.029484029,0.150943396,0.892255892,0.246753247,0.3125,0.001683502,0.2,0.12987013,0.808383234,0.088888889,0,0.144578313,0.3125,0.155555556,0.773755656,0,3211,1431,Tue,no,37,25680,100,13,DT,Urban,no,1,4.502656672
26/12/2019,1,0.8261563,0.177083333,0.115942029,0.103448276,0.011164274,0.161458333,0.874213836,0.187192118,0.153846154,0.002096436,0.188405797,0.142857143,0.831946755,0.15037594,0,0.147783251,0.153846154,0.22556391,0.800424628,0.002123142,5222,2435,Thu,no,36,27490,100,13,DT,Urban,no,1,-10.27869216
12/10/2019,1,0.779863481,0.099415205,0.139784946,0.105421687,0.017064846,0.102339181,0.871038251,0.082474227,0.047619048,0.001092896,0.161290323,0.082474227,0.79029734,0.071583514,0.00312989,0.135542169,0.052380952,0.114967462,0.742481203,0.001879699,6691,2404,Sat,yes,47,52360,100,13,DT,Urban,no,1,-30.01206638
14/04/2019,2,0.850617284,0.24137931,0.157894737,0.19047619,0,0.324137931,0.868518519,0.151079137,0.260273973,0.025925926,0.578947368,0.208633094,0.771159875,0.35,0.015673981,0.266666667,0.260273973,0.3,0.838709677,0.003584229,4192,2546,Sun,yes,60,38020,105,0,SF,Hyper,no,8,1.344960091
13/12/2018,2,0.897435897,0.368421053,0,0.25,0.001831502,0.315789474,0.894488189,0.130434783,0.466666667,0.02519685,0.75,0.165217391,0.790816327,0.428571429,0.045918367,0.269230769,0.333333333,0.142857143,0.902552204,0,2483,1704,Thu,no,63,28810,105,0,SF,Hyper,no,8,25.32962578
8/02/2019,2,0.925373134,0.368421053,0.333333333,0.291666667,0.001865672,0.210526316,0.925182482,0.20754717,0.5,0.031021898,0.666666667,0.264150943,0.816568047,0.166666667,0.029585799,0.208333333,0.333333333,0.083333333,0.920454545,0,2293,1534,Fri,no,60,29650,105,0,SF,Hyper,no,8,5.103356478
30/12/2019,4,0.782816229,0.14354067,0.081632653,0.085784314,0.00477327,0.100478469,0.84280303,0.148760331,0.106666667,0,0.102040816,0.148760331,0.730679157,0.140672783,0.011709602,0.044117647,0.053333333,0.119266055,0.82745098,0.02745098,5117,1922,Mon,no,69,83690,94,17,DT,Urban,no,1,76.43430574
21/02/2020,2,0.943113772,0.145631068,0.176470588,0.052631579,0.005988024,0.097087379,0.743421053,0.077720207,0,0.032894737,0.098039216,0.046632124,0.891719745,0.222222222,0.105095541,0.184210526,0.333333333,0.148148148,0.829787234,0,2949,1163,Fri,no,102,79860,106,15,DT,Urban,no,1,9.309787415
10/10/2019,2,0.951456311,0.195652174,0.194444444,0.171428571,0,0.282608696,0.761006289,0.210526316,0.285714286,0.006289308,0.194444444,0.140350877,0.864864865,0.107142857,0.046332046,0.2,0.571428571,0.321428571,0.76635514,0,2716,1176,Thu,no,51,35690,106,15,DT,Urban,no,1,-17.4963882
6/10/2019,2,0.790322581,0.166666667,1,0.304347826,0.016129032,0.111111111,0.804597701,0.176470588,0.184210526,0.011494253,0,0.176470588,0.322580645,0.163380282,0.080645161,0.043478261,0.105263158,0.14084507,0.783908046,0.091954023,1576,602,Sun,yes,134,62770,210,0,SF,Urban,no,3,2.613323305
7/10/2019,2,0.833333333,0.666666667,0,0.176470588,0.023809524,0.333333333,0.785714286,0.2,0.25,0.057142857,0,0.2,0.339805825,0.190697674,0.116504854,0.117647059,0.045454545,0.172093023,0.749235474,0.107033639,1140,455,Mon,no,151,68460,210,0,SF,Urban,no,3,-3.945193004
24/12/2019,3,0.924836601,0.194444444,0.066666667,0.222222222,0.003267974,0.194444444,0.798245614,0.142857143,0.128205128,0.061403509,0.133333333,0.071428571,0.846153846,0.333333333,0.019230769,0.148148148,0.128205128,0.222222222,0.89673913,0,1497,618,Tue,no,39,32890,126,1000,Mall,Urban,no,5,35.61693069
12/06/2019,4,0.75,0.3,0,0.173913043,0.020833333,0.2,0.938423645,0.025477707,0.170212766,0.007389163,0.047619048,0.070063694,0.845454545,0.111111111,0,0.217391304,0.063829787,0.185185185,0.870588235,0.058823529,1589,695,Wed,no,33,22810,53,15,DT,Urban,no,1,-6.998322797
20/11/2019,4,0.772727273,0.142857143,0,0.25,0.045454545,0.285714286,0.961904762,0.095238095,0.21875,0.003174603,0,0.142857143,0.85,0,0.05,0,0,0.25,0.883495146,0.13592233,1092,462,Wed,no,54,31330,53,15,DT,Urban,no,1,-17.71789097
27/07/2019,1,0.816696915,0.166666667,0.151515152,0.093220339,0.070780399,0.25,0.880733945,0.428571429,0.2,0,0.181818182,0.285714286,0.912587413,0.291666667,0.006993007,0.110169492,0.6,0.166666667,0.769058296,0.033632287,2692,1270,Sat,yes,102,62850,86,0,SF,Hyper,no,4,-16.87884977
1/02/2020,1,0.809935205,0,0.195121951,0.095833333,0.105831533,0,0.904761905,0,0,0,0.12195122,0,0.870748299,0.117647059,0.020408163,0.114583333,1,0.205882353,0.607142857,0.058035714,1967,754,Sat,yes,135,77850,86,0,SF,Hyper,no,4,17.43776965
21/10/2019,1,0.874172185,0.083333333,0.071428571,0.062043796,0.088300221,0.208333333,0.826086957,0.214285714,0.333333333,0.014492754,0.035714286,0.071428571,0.900621118,0.333333333,0.00621118,0.127737226,0.333333333,0.333333333,0.741293532,0.049751244,2246,815,Mon,no,121,57130,86,0,SF,Hyper,no,4,-11.01689819
22/11/2019,1,0.863157895,0.050632911,0.052631579,0,0.126315789,0.189873418,0.671641791,0.666666667,0.4,0.014925373,0.263157895,0.333333333,0.918803419,0.095238095,0.008547009,0.096774194,0.2,0.214285714,0.802469136,0,1075,530,Fri,no,98,84470,100,37,DT,Urban,no,6,1.283369392
2/09/2019,4,0.85026738,0.433333333,0.666666667,0.28125,0.005347594,0.2,0.90616622,0.1,0.1,0.00536193,0.166666667,0.26,0.807692308,0.154411765,0.008547009,0.15625,0.2,0.073529412,0.887139108,0.057742782,2236,1097,Mon,no,70,24320,158,0,SF,Hyper,no,3,-11.89928568
1/06/2019,3,0.837086093,0.215017065,0.253061224,0.233974359,0.003311258,0.105802048,0.748166259,0.178571429,0.147540984,0.029339853,0.146938776,0.25,0.711943794,0.207317073,0.00234192,0.128205128,0.180327869,0.195121951,0.819693095,0.003836317,5551,2813,Sat,yes,53,32630,151,0,SF,Hyper,no,8,14.1243426
1/11/2018,3,0.878289474,0.139664804,0.138888889,0.10982659,0.011513158,0.083798883,0.844155844,0.125,0.109375,0.064935065,0.166666667,0.25,0.831730769,0.150537634,0.004807692,0.092485549,0.125,0.032258065,0.906354515,0.003344482,3725,1684,Thu,no,119,51340,151,0,SF,Hyper,no,8,40.53035556
24/02/2020,4,0.804780876,0.124137931,0.085714286,0.10738255,0,0.082758621,0.91440501,0.184615385,0.105263158,0.002087683,0.114285714,0.153846154,0.792682927,0.075313808,0.024390244,0.093959732,0.131578947,0.071129707,0.871459695,0.067538126,3630,1332,Mon,no,114,98300,188,217,DT,Urban,yes,1,117.4667531
7/11/2019,1,0.799401198,0.112745098,0.161290323,0.174603175,0.071856287,0.166666667,0.792899408,0.063492063,0.179104478,0.00887574,0.225806452,0.095238095,0.811926606,0.137614679,0,0.19047619,0.164179104,0.146788991,0.758974359,0.005128205,2231,966,Thu,no,58,41410,60,61,DT,Suburban,no,7,-26.0962999
15/12/2019,1,0.866071429,0.2,0.043478261,0.121212121,0.169642857,0.2,0.594594595,0.145454545,1,0.054054054,0.086956522,0.090909091,0.932330827,0.333333333,0.011278195,0.212121212,0,0,0.733333333,0.066666667,1099,442,Sun,yes,89,83720,131,31,DT,Urban,no,10,-16.60364571
26/10/2019,3,0.790197764,0.113939394,0.062663185,0.086885246,0.005159071,0.088484848,0.796581197,0.079646018,0.102459016,0.024786325,0.088772846,0.125663717,0.73877551,0.145238095,0,0.101639344,0.110655738,0.102380952,0.781357883,0.002301496,9835,3485,Sat,yes,110,104070,120,31,DT,Urban,no,1,15.63022694
14/02/2020,3,0.798088411,0.113871636,0.16091954,0.16744186,0.005973716,0.109730849,0.833015267,0.113207547,0.114035088,0.017175573,0.206896552,0.132075472,0.797468354,0.132404181,0.00140647,0.186046512,0.114035088,0.128919861,0.819371728,0,7044,3036,Fri,no,68,55520,120,31,DT,Urban,no,1,14.39718282
13/03/2019,1,0.930555556,0,0.363636364,0.25,0.069444444,0,0.952380952,0.333333333,0,0.015873016,0,0.666666667,0.769230769,0.156862745,0.015384615,0.5,0,0.117647059,0.816666667,0,381,242,Wed,no,86,32850,73,0,SF,Hyper,no,8,-12.58271943
8/12/2019,3,0.802575107,0.119318182,0.258064516,0.166666667,0.008583691,0.085227273,0.916666667,0.109756098,0.047619048,0.074468085,0.129032258,0.097560976,0.787330317,0.107344633,0.004524887,0.194444444,0.333333333,0.073446328,0.876790831,0,3251,1273,Sun,yes,134,120280,162,0,SF,Urban,no,1,24.44669263
31/10/2019,3,0.772727273,0.100529101,0.24137931,0.36,0.004545455,0.100529101,0.898734177,0.086419753,0.176470588,0.045207957,0.206896552,0.148148148,0.776785714,0.209876543,0,0.28,0.176470588,0.185185185,0.851590106,0,2533,1177,Thu,no,85,42160,162,0,SF,Urban,no,1,8.80940759
5/01/2020,,0.77258567,0.118518519,0.12195122,0.098360656,0.00623053,0.077777778,0.823266219,0.069124424,0.5,0,0.097560976,0.105990783,0.754285714,0.14,0.005714286,0.06557377,0.333333333,0.06,0.837104072,0.054298643,2968,1045,Sun,yes,63,81620,80,600,DT,Rural,no,7,-9.854780304
17/11/2019,4,0.743589744,0.105919003,0.202531646,0.108,0.003663004,0.093457944,0.845288326,0.13253012,0.13559322,0,0.189873418,0.092369478,0.717267552,0.11969112,0.011385199,0.07,0.076271186,0.077220077,0.853344768,0.027444254,7696,2655,Sun,yes,82,82120,94,17,DT,Urban,no,1,10.5689554
8/09/2019,3,0.635294118,0.157894737,0.090909091,0.078651685,0,0.157894737,0.810897436,0.073490814,0.09352518,0.044871795,0.272727273,0.097112861,0.741935484,0.111984283,0.012903226,0.052434457,0.057553957,0.092337917,0.784466019,0,3759,1210,Sun,yes,58,74920,64,80,DT,Suburban,no,2,13.79180318
20/07/2019,4,0.64,0.125,0.333333333,0.411764706,0.08,0.28125,0.888454012,0.1,0.141891892,0,0.222222222,0.086666667,0.752,0.050505051,0.008,0.235294118,0.060810811,0.04040404,0.829694323,0.122270742,2202,839,Sat,yes,105,103560,53,15,DT,Urban,no,1,-0.807428883
20/12/2019,1,0.911330049,0.115384615,0.052631579,0,0.123152709,0.192307692,0.62962963,0.222222222,0.153846154,0.074074074,0.210526316,0.222222222,0.906976744,0.155555556,0.004651163,0.3,0.153846154,0.066666667,0.821428571,0.011904762,1198,518,Fri,no,93,77060,100,37,DT,Urban,no,6,-14.61066558
23/09/2019,2,0.797619048,0.266666667,0,0.214285714,0.011904762,0.2,0.777777778,0.5,0.192982456,0.050505051,0.4,0.3,0.415254237,0.204081633,0.076271186,0.142857143,0.052631579,0.126530612,0.842209073,0.104536489,1999,711,Mon,no,155,90840,210,0,SF,Urban,yes,3,9.496979811
27/12/2019,1,0.853974122,0.171428571,0,0.113207547,0.051756007,0.128571429,0.752066116,0.291666667,0.095238095,0.016528926,0.235294118,0.083333333,0.9,0.161290323,0,0.09703504,0.19047619,0.129032258,0.816216216,0,2589,1113,Fri,no,66,50050,119,2500,SF,Urban,no,5,19.05524793
11/02/2020,1,0.818181818,0.111111111,0.133333333,0.13304721,0.053291536,0.122222222,0.692307692,0.236842105,0.2,0.021978022,0.133333333,0,0.894915254,0.098039216,0,0.13304721,0.2,0.098039216,0.718346253,0.002583979,3538,1267,Tue,no,91,79000,119,2500,SF,Urban,yes,5,125.3751098
27/12/2019,1,0.855263158,0,0.035714286,0.166666667,0.157894737,0,0.827586207,0.0625,1,0.068965517,0.107142857,0.1875,0.952879581,0.272727273,0.010471204,0.25,0,0,0.835820896,0.089552239,781,344,Fri,no,77,55160,131,31,DT,Urban,no,10,-8.665812688
3/12/2019,1,0.890909091,0.5,0,0.076923077,0.2,0,0.88,0,0,0,0,0.333333333,0.99137931,0,0,0.153846154,1,0,0.842105263,0.052631579,476,226,Tue,no,54,33120,131,31,DT,Urban,no,10,-32.093839
15/01/2020,3,0.745098039,0.03125,0,0.189655172,0,0,0.918604651,0.333333333,0.166666667,0.058139535,0.5,0.222222222,0.8125,0.073170732,0,0.034482759,0.166666667,0.048780488,0.834862385,0,672,270,Wed,no,16,13980,110,1500,Mall,Suburban,no,9,-40.79564394
6/05/2019,3,0.838068182,0.115254237,0.220238095,0.182370821,0.003787879,0.074576271,0.78245614,0.067567568,0.1875,0.031578947,0.154761905,0.148648649,0.723776224,0.263157895,0.003496503,0.145896657,0.1875,0.105263158,0.826086957,0,4513,2072,Mon,no,38,24480,151,0,SF,Hyper,yes,8,22.52872512
28/06/2019,3,0.855755895,0.176072235,0.2421875,0.211790393,0.00554785,0.16027088,0.756457565,0.145454545,0.166666667,0.077490775,0.1796875,0.145454545,0.730337079,0.271604938,0,0.155021834,0.166666667,0.148148148,0.822,0.002,7295,3769,Fri,no,134,55010,151,0,SF,Hyper,no,8,1.756482754
16/09/2019,3,0.702422145,0.109704641,0.25,0.170212766,0.031141869,0.122362869,0.802325581,0.088235294,0.147058824,0.023255814,0.1875,0.073529412,0.509803922,0.087051143,0,0.212765957,0.132352941,0.089771491,0.686002522,0.001261034,5684,1719,Mon,no,63,64290,57,21,DT,Rural,yes,5,0.166210153
8/12/2019,3,0.742857143,0.12037037,0,0.142857143,0.05,0.185185185,0.835164835,0.333333333,0.166666667,0.054945055,0.3,0.666666667,0.625,0.060416667,0.005434783,0.142857143,0.25,0.116666667,0.76899696,0,1946,727,Sun,yes,60,73640,57,21,DT,Rural,no,5,-3.460492585
1/10/2018,1,0.931596091,0.16,0.208333333,0,0.039087948,0.36,0.910638298,0.16,1,0.008510638,0.166666667,0.16,0.868686869,0.16875,0.007575758,1,0,0.1625,0.676923077,0,1628,999,Mon,no,94,43660,73,0,SF,Hyper,no,8,5.269717424
14/11/2019,3,0.741784038,0.112068966,0.185185185,0.189189189,0.014084507,0.090517241,0.896078431,0.242424242,0.04,0.047058824,0.148148148,0.151515152,0.867768595,0.126760563,0,0.216216216,0.32,0.14084507,0.8625,0,2372,1117,Thu,no,69,33220,162,0,SF,Urban,no,1,-10.03352886
9/11/2019,1,0.841131665,0.136752137,0.202702703,0.096676737,0.033732318,0.133903134,0.847193347,0.083333333,0.030120482,0.003118503,0.189189189,0.109195402,0.800947867,0.08,0.001579779,0.090634441,0.036144578,0.146666667,0.740229885,0.016091954,6851,2674,Sat,yes,104,95130,100,13,DT,Urban,no,1,23.67546478
2/10/2018,2,0.92120075,0.285714286,0.222222222,0.173913043,0,0.163265306,0.906902087,0.082352941,0.2,0.02247191,0.444444444,0.117647059,0.769633508,0.217391304,0.020942408,0.173913043,0.466666667,0.260869565,0.906976744,0.002583979,2353,1643,Tue,no,47,22300,105,0,SF,Hyper,no,8,-2.586408938
24/01/2019,2,0.909390445,0.25,0.083333333,0.236363636,0.001647446,0.117647059,0.928870293,0.079545455,0.35,0.023709902,0.333333333,0.170454545,0.889908257,0.5,0.02293578,0.345454545,0.35,0.125,0.902494331,0,2751,1893,Thu,no,55,29890,105,0,SF,Hyper,no,8,6.03775973
29/12/2019,3,0.592592593,1,0.142857143,0.087719298,0,0,0.856060606,0.070422535,0.230769231,0.083333333,0.285714286,0.154929577,0.794701987,0.116883117,0.026490066,0.035087719,0.076923077,0.116883117,0.888429752,0,1257,507,Sun,yes,50,69580,64,80,DT,Suburban,no,2,-40.06016335
22/01/2020,3,0.583333333,0.166666667,0,0.107142857,0,0.166666667,0.813084112,0.109090909,0.166666667,0.065420561,0,0.163636364,0.863013699,0.155555556,0,0.053571429,0.125,0.044444444,0.901408451,0.004694836,1007,454,Wed,no,35,25130,64,80,DT,Suburban,no,2,-28.30055975
6/10/2019,2,0.893830703,0.099236641,0.127819549,0.25,0.005738881,0.160305344,0.666666667,0.10041841,0.333333333,0.016129032,0.165413534,0.066945607,0.782485876,0.275,0.050847458,0.175,0.166666667,0.15,0.76119403,0,3172,1245,Sun,yes,81,71630,106,15,DT,Urban,no,1,18.1510459
14/11/2019,2,0.934280639,0.222222222,0.173076923,0.095238095,0.001776199,0.277777778,0.773913043,0.380952381,0,0.008695652,0.096153846,0.142857143,0.861244019,0.096774194,0.081339713,0.095238095,0,0.096774194,0.806818182,0.022727273,2402,919,Thu,no,59,40210,106,15,DT,Urban,no,1,-1.38505777
26/03/2019,2,0.899113082,0.168539326,0.108938547,0.119402985,0.003325942,0.191011236,0.694244604,0.141274238,0.625,0.010791367,0.148044693,0.135734072,0.722323049,0.156862745,0.025408348,0.059701493,0.125,0.111111111,0.773869347,0,4161,1735,Tue,no,59,47550,106,15,DT,Urban,no,1,20.29413345
